rank,enr_contractor_name,search_term,procore_company_name,location,city,state,address,profile_url,joined_date,total_projects,active_projects,avg_project_size,procore_users,business_types,market_sectors,match_confidence
131,CLANCY & THEYS CONSTRUCTION,CLANCY & THEYS CONSTRUCTION,Clancy & Theys,"Charlotte, NC",Charlotte,NC,"7730 England Street Charlotte, NC 28273",https://network.procore.com/p/clancy-and-theys-charlotte,April 2024,7,3,38684796,1,General Contractor,Commercial,1.0
131,CLANCY & THEYS CONSTRUCTION,CLANCY & THEYS CONSTRUCTION,Clancy & Theys Construction Company,"Raleigh, NC",Raleigh,NC,"421 N Harrington St Raleigh, NC 27603",https://network.procore.com/p/clancy-and-theys-construction-company-raleigh,February 2025,12,2,72220833,1,General Contractor,Commercial,1.0
134,JOERIS GENERAL CONTRACTORS,JOERIS GENERAL,Joeris General Contractors,"Austin, TX",Austin,TX,"9211 Waterford Centre Blvd Austin, TX 78758",https://network.procore.com/p/joeris-general-contractors-austin,January 2024,258,228,22273686,1,General Contractor,"Commercial, Healthcare, Industrial and Energy, Infrastructure, Institutional",1.0
134,JOERIS GENERAL CONTRACTORS,JOERIS GENERAL,Joeris General Contractors,"San Antonio, TX",San Antonio,TX,"823 Arion Pkwy San Antonio, TX 78216",https://network.procore.com/p/joeris-general-contractors-san-antonio-1,April 2024,6,6,9359697,1,General Contractor,"Commercial, Healthcare, Infrastructure, Institutional",1.0
134,JOERIS GENERAL CONTRACTORS,JOERIS GENERAL,Joeris General Contractors,"Austin, TX",Austin,TX,"9211 Waterford Centre Blvd Austin, TX 78758",https://network.procore.com/p/joeris-general-contractors-austin-1,April 2024,9,8,25002933,1,General Contractor,Institutional,1.0
134,JOERIS GENERAL CONTRACTORS,JOERIS GENERAL,"Joeris General Contractors, LLC","San Antonio, TX",San Antonio,TX,"823 Arion Pkwy San Antonio, TX 78216",https://network.procore.com/p/joeris-general-contractors-llc-san-antonio-1,December 2023,323,281,,,General Contractor,"Commercial, Healthcare, Industrial and Energy, Institutional",1.0
135,SATTERFIELD & PONTIKES CONSTRUCTION INC.,SATTERFIELD & PONTIKES CONSTRUCTION,Satterfield & Pontikes,"East Elmhurst, NY",East Elmhurst,NY,"75-20 Astoria Blvd Suite 230 East Elmhurst, NY 11370",https://network.procore.com/p/satterfield-and-pontikes-east-elmhurst,June 2022,163,141,982692,1,General Contractor,"Commercial, Healthcare, Industrial and Energy, Infrastructure, Institutional, Residential",1.0
135,SATTERFIELD & PONTIKES CONSTRUCTION INC.,SATTERFIELD & PONTIKES CONSTRUCTION,Satterfield & Pontikes Construction,"Dallas, TX",Dallas,TX,"3030 Lyndon B Johnson Fwy Suite 750 Dallas, TX 75234",https://network.procore.com/p/satterfield-and-pontikes-construction-dallas,September 2024,1,1,1687457,1,General Contractor,"Commercial, Healthcare, Institutional, Residential",1.0
136,HILLWOOD CONSTRUCTION SERVICES,HILLWOOD CONSTRUCTION,Hillwood,"Ontario, CA",Ontario,CA,"901 Via Piemonte suite 175 Ontario, CA 91764",https://network.procore.com/p/hillwood-ontario,July 2022,34,11,17002077,2,Owner Real Estate Developer,"Commercial, Industrial and Energy",1.0
136,HILLWOOD CONSTRUCTION SERVICES,HILLWOOD CONSTRUCTION,Hillwood Construction Services,"Manhattan, KS",Manhattan,KS,"3000 Tuttle Creek Blvd Manhattan, KS 66502",https://network.procore.com/p/hillwood-construction-services-manhattan,July 2022,63,11,22680124,1,General Contractor,Commercial,1.0
137,BARTLETT COCKE GENERAL CONTRACTORS LLC,BARTLETT COCKE GENERAL,Bartlett cocke general contractors,"Austin, TX",Austin,TX,"3298 Caseybridge Ct Austin, TX 78741",https://network.procore.com/p/bartlett-cocke-general-contractors-austin,August 2022,10,9,16769293,3,General Contractor,"Commercial, Institutional",1.0
137,BARTLETT COCKE GENERAL CONTRACTORS LLC,BARTLETT COCKE GENERAL,Bartlett Cocke General Contractors,"San Antonio, TX",San Antonio,TX,"8706 Lockway St San Antonio, TX 78217",https://network.procore.com/p/bartlett-cocke-general-contractors-san-antonio,September 2023,14,10,65653769,5,General Contractor,"Commercial, Healthcare, Institutional",1.0
138,DENNIS GROUP,DENNIS GROUP,Dennis Group,"Springfield, MA",Springfield,MA,"1537 Main St Springfield, MA 01103",https://network.procore.com/p/dennis-group-springfield,November 2024,1,1,,1,Consultant,Commercial,1.0
138,DENNIS GROUP,DENNIS GROUP,Dennis Group,"Salt Lake City, UT",Salt Lake City,UT,"26 W Market St Salt Lake City, UT 84101",https://network.procore.com/p/dennis-group-salt-lake-city,April 2024,4,1,1049151,1,"Consultant, Engineer, General Contractor",Industrial and Energy,1.0
138,DENNIS GROUP,DENNIS GROUP,Dennis Group,"Carlsbad, CA",Carlsbad,CA,"705 Palomar Airport Rd Carlsbad, CA 92011",https://network.procore.com/p/dennis-group-carlsbad,September 2023,1,,750000,1,Engineer,Industrial and Energy,1.0
138,DENNIS GROUP,DENNIS GROUP,Dennis Group,"Battle Creek, MI",Battle Creek,MI,"49 W Michigan Ave Battle Creek, MI 49017",https://network.procore.com/p/dennis-group-battle-creek,April 2024,1,,480510,1,Engineer,Industrial and Energy,1.0
138,DENNIS GROUP,DENNIS GROUP,Dennis Group,"East Hartford, CT",East Hartford,CT,"1537 Main St East Hartford, CT 06074",https://network.procore.com/p/dennis-group-east-hartford,August 2022,14,7,23777508,1,"Architect, Engineer, General Contractor",Commercial,1.0
139,RYCON CONSTRUCTION INC.,RYCON CONSTRUCTION,"Rycon Construction, Inc.","Fort Myers, FL",Fort Myers,FL,"11215 Metro Pkwy Suite 2 Fort Myers, FL 33966",https://network.procore.com/p/rycon-construction-inc-fort-myers,October 2023,15,11,11540029,1,General Contractor,"Commercial, Healthcare, Industrial and Energy, Institutional, Residential",1.0
140,FERREIRA CONSTRUCTION CO. INC.,FERREIRA CONSTRUCTION,Ferreira Construction,"Spring Valley, CA",Spring Valley,CA,"1125 Presioca St Spring Valley, CA 91977",https://network.procore.com/p/ferreira-construction-spring-valley,July 2022,10,4,3790502,1,Specialty Contractor,"Commercial, Industrial and Energy, Institutional",1.0
140,FERREIRA CONSTRUCTION CO. INC.,FERREIRA CONSTRUCTION,Ferreira,"Roanoke, VA",Roanoke,VA,"2002 Russell Ave SW Roanoke, VA 24015",https://network.procore.com/p/ferreira-roanoke,April 2025,,,,1,General Contractor,Infrastructure,1.0
140,FERREIRA CONSTRUCTION CO. INC.,FERREIRA CONSTRUCTION,Ferreira,"Big Spring, TX",Big Spring,TX,"3310 I-20 Frontage Rd Big Spring, TX 79720",https://network.procore.com/p/ferreira-big-spring,October 2023,16,6,,1,General Contractor,Infrastructure,1.0
140,FERREIRA CONSTRUCTION CO. INC.,FERREIRA CONSTRUCTION,"Ferreira Construction Company, Inc.","Miami, FL",Miami,FL,"6101 NW 74th Ave Miami, FL 33166",https://network.procore.com/p/ferreira-construction-company-inc-miami,June 2025,1,1,172015422,2,"Engineer, General Contractor, Specialty Contractor","Commercial, Industrial and Energy, Infrastructure",1.0
143,F.H. PASCHEN,F.H. PASCHEN,F H Paschen,"Orlando, FL",Orlando,FL,"7335 Lake Ellenor Dr Orlando, FL 32809",https://network.procore.com/p/f-h-paschen-orlando,May 2023,,,,1,"Engineer, General Contractor","Commercial, Industrial and Energy",1.0
143,F.H. PASCHEN,F.H. PASCHEN,F. H. Paschen,"McLean, VA",McLean,VA,"2010 Corporate Ridge Suite 400 McLean, VA 22102",https://network.procore.com/p/f-h-paschen-mclean,September 2023,8,6,1959457,1,General Contractor,"Commercial, Industrial and Energy, Infrastructure, Institutional",1.0
145,GOODFELLOW BROS.,GOODFELLOW BROS,Goodfellow Bros,"Folsom, CA",Folsom,CA,"2340 E Bidwell St Folsom, CA 95630",https://network.procore.com/p/goodfellow-bros-folsom,June 2023,1,1,750000000,1,Specialty Contractor,Commercial,1.0
145,GOODFELLOW BROS.,GOODFELLOW BROS,Goodfellow Bros,"Maple Valley, WA",Maple Valley,WA,"22035 SE Wax Rd #14 Maple Valley, WA 98038",https://network.procore.com/p/goodfellow-bros-maple-valley,July 2022,4,2,2731413068,1,General Contractor,Commercial,1.0
145,GOODFELLOW BROS.,GOODFELLOW BROS,Goodfellow Bros. LLC,"Portland, OR",Portland,OR,"7515 NE Ambassador Pl Portland, OR 97220",https://network.procore.com/p/goodfellow-bros-llc-portland,May 2024,1,1,210800000,1,Engineer,Commercial,1.0
147,HANOVER CO.,HANOVER,hanover,"Grapevine, TX",Grapevine,TX,"1000 S Main St Grapevine, TX 76051",https://network.procore.com/p/hanover-grapevine,January 2024,1,1,,1,General Contractor,"Commercial, Residential",1.0
147,HANOVER CO.,HANOVER,Hanover,"Houston, TX",Houston,TX,"1780 S Post Oak Ln Houston, TX 77056",https://network.procore.com/p/hanover-houston,July 2022,10,3,1084481,1,"General Contractor, Owner Real Estate Developer",Residential,1.0
147,HANOVER CO.,HANOVER,Hanover Company,"Plymouth, MA",Plymouth,MA,"62 Station Dr Plymouth, MA 02360",https://network.procore.com/p/hanover-company-plymouth,April 2024,3,2,89840653,1,Owner Real Estate Developer,Commercial,1.0
147,HANOVER CO.,HANOVER,Hanover Co,"Fort Lauderdale, FL",Fort Lauderdale,FL,"477 SW 1st Ave Fort Lauderdale, FL 33301",https://network.procore.com/p/hanover-co-fort-lauderdale,May 2023,2,1,,1,General Contractor,Residential,1.0
147,HANOVER CO.,HANOVER,"Hanover Builders, Inc.","Westlake Village, CA",Westlake Village,CA,"141 Duesenberg Dr Suite 6 Westlake Village, CA 91362",https://network.procore.com/p/hanover-builders-inc-westlake-village,May 2025,,,,,General Contractor,Residential,1.0
148,MATRIX SERVICE CO.,MATRIX,Matrix Construction,"Helena, MT",Helena,MT,"1120 Hahn Rd Helena, MT 59602",https://network.procore.com/p/matrix-construction-helena,July 2022,42,19,11761791,1,Specialty Contractor,"Commercial, Healthcare, Institutional, Residential",1.0
148,MATRIX SERVICE CO.,MATRIX,Matrix Construction LLC,"Ankeny, IA",Ankeny,IA,"1725 SW 32nd Ln Ankeny, IA 50023",https://network.procore.com/p/matrix-construction-llc-ankeny,May 2023,10,2,7168544,2,"General Contractor, Specialty Contractor","Commercial, Healthcare, Institutional, Residential",1.0
148,MATRIX SERVICE CO.,MATRIX,Matrix Construction Services,"Addison, TX",Addison,TX,"4950 Keller Springs Rd Addison, TX 75001",https://network.procore.com/p/matrix-construction-services-addison,November 2023,9,5,8756131,2,General Contractor,Residential,1.0
149,KAST CONSTRUCTION LLC,KAST CONSTRUCTION,KAST Construction,"West Palm Beach, FL",West Palm Beach,FL,"701 Northpoint Pkwy, Suite 400 West Palm Beach, FL 33407",https://network.procore.com/p/kast-construction-west-palm-beach,September 2016,361,111,,,General Contractor,"Commercial, Residential",1.0
150,SHIMMICK,SHIMMICK,Shimmick,"Irvine, CA",Irvine,CA,"530 Technology Dr Irvine, CA 92618",https://network.procore.com/p/shimmick-irvine,April 2023,,,,1,General Contractor,Infrastructure,1.0
150,SHIMMICK,SHIMMICK,"Shimmick Construction Company, Inc.","Suisun City, CA",Suisun City,CA,"1 Harbor Center Suite 200 Suisun City, CA 94585",https://network.procore.com/p/shimmick-construction-company-inc-suisun-city,June 2023,1,,90000000,1,General Contractor,"Commercial, Industrial and Energy, Infrastructure",1.0
150,SHIMMICK,SHIMMICK,"Shimmick Construction Company, Inc.","Irvine, CA",Irvine,CA,"16481 Scientific Way Irvine, CA 92618",https://network.procore.com/p/shimmick-construction-company-inc-irvine,February 2024,,,,,,,1.0
150,SHIMMICK,SHIMMICK,"Shimmick Construction Company, Inc.","Tracy, CA",Tracy,CA,"23623 S Bird Rd Tracy, CA 95304",https://network.procore.com/p/shimmick-construction-company-inc-tracy,November 2023,,,,,,,1.0
151,PARIC HOLDINGS,PARIC,PARIC,"Westport, CT",Westport,CT,"Westport, CT 06880 Westport, CT 06880",https://network.procore.com/p/paric-westport,July 2022,6,5,32824163,1,General Contractor,Commercial,1.0
152,VCC LLC,VCC,VCC,"Houston, TX",Houston,TX,"7906 North Sam Houston Pkwy W Suite 201 Houston, TX 77064",https://network.procore.com/p/vcc-houston,October 2023,26,21,15800416,2,General Contractor,"Commercial, Healthcare, Industrial and Energy",1.0
152,VCC LLC,VCC,VCC USA,"Little Rock, AR",Little Rock,AR,"1 Information Way Suite 300 Little Rock, AR 72202",https://network.procore.com/p/vcc-usa-little-rock,February 2023,5,3,18788,2,"Architect, Engineer, General Contractor",Commercial,1.0
156,LEASE CRUTCHER LEWIS,LEASE CRUTCHER LEWIS,Lease Crutcher Lewis,"Seattle, WA",Seattle,WA,"2200 Western Ave #500 Seattle, WA 98121",https://network.procore.com/p/lease-crutcher-lewis-seattle,June 2023,7,1,8324139,1,General Contractor,"Commercial, Healthcare, Industrial and Energy, Institutional, Residential",1.0
157,ECC,ECC,ECC,"KCMO, MO",KCMO,MO,"6020 Parretta Dr KCMO, MO 64120",https://network.procore.com/p/ecc-kcmo,October 2024,11,9,3479961,1,General Contractor,Commercial,1.0
157,ECC,ECC,ECC,"Centennial, CO",Centennial,CO,"9849 E Easter Ave Centennial, CO 80112",https://network.procore.com/p/ecc-centennial,October 2023,2,1,130731,4,"General Contractor, Specialty Contractor","Commercial, Residential",1.0
157,ECC,ECC,ECC,"Lincoln, NE",Lincoln,NE,"6501 N 70th St Lincoln, NE 68507",https://network.procore.com/p/ecc-lincoln,June 2024,,,,3,Specialty Contractor,"Commercial, Healthcare, Institutional",1.0
157,ECC,ECC,ECC,"New York, NY",New York,NY,"417 5th Ave New York, NY 10016",https://network.procore.com/p/ecc-new-york,February 2024,2,1,38494222,1,Consultant,"Commercial, Healthcare, Residential",1.0
157,ECC,ECC,ECC Inc.,"Anchorage, AK",Anchorage,AK,"1500 N Post Rd Anchorage, AK 99501",https://network.procore.com/p/ecc-inc-anchorage,August 2024,,,,1,Consultant,Industrial and Energy,1.0
158,STACY AND WITBECK INC.,STACY AND WITBECK,Stacy and Witbeck,"Petaluma, CA",Petaluma,CA,"5401 Old Redwood Hwy N Petaluma, CA 94954",https://network.procore.com/p/stacy-and-witbeck-petaluma,March 2023,2,2,165489875,1,General Contractor,Infrastructure,1.0
161,WEIS BUILDERS INC.,WEIS,Weis Builders,"Lewisville, TX",Lewisville,TX,"520 E Corporate Dr suite 500 Lewisville, TX 75057",https://network.procore.com/p/weis-builders-lewisville,July 2022,10,7,48523263,1,General Contractor,"Commercial, Residential",1.0
161,WEIS BUILDERS INC.,WEIS,Weis construction,"Owensboro, KY",Owensboro,KY,"4301 W 5th Street Rd Owensboro, KY 42301",https://network.procore.com/p/weis-construction-owensboro,January 2026,,,,1,General Contractor,"Commercial, Residential",1.0
165,BARNARD CONSTRUCTION CO. INC.,BARNARD CONSTRUCTION,Barnard Construction,"Scottsdale, AZ",Scottsdale,AZ,"8777 East Vía de Ventura Scottsdale, AZ 85258",https://network.procore.com/p/barnard-construction-scottsdale,May 2024,5,5,20000000,1,General Contractor,Infrastructure,1.0
167,WOOD PLC,WOOD PLC,WOOD PLC,"Calgary, AB",Calgary,AB,"2535 3 Ave SE Calgary, AB T2A 7W5",https://network.procore.com/p/wood-plc-calgary,June 2024,4,2,1500400000,3,Engineer,Industrial and Energy,1.0
169,COASTAL CONSTRUCTION GROUP,COASTAL CONSTRUCTION,Coastal Construction,"Divide, CO",Divide,CO,"730 Trout Creek Dr Divide, CO 80814",https://network.procore.com/p/coastal-construction-divide,June 2023,17,6,8428239,1,Specialty Contractor,Commercial,1.0
169,COASTAL CONSTRUCTION GROUP,COASTAL CONSTRUCTION,Coastal,"Orlando, FL",Orlando,FL,"2425 E Landstreet Rd Orlando, FL 32824",https://network.procore.com/p/coastal-orlando,May 2024,2,1,121140961,1,Specialty Contractor,Commercial,1.0
171,BOZZUTO CONSTRUCTION CO.,BOZZUTO CONSTRUCTION,Bozzuto,"Stamford, CT",Stamford,CT,"777 Summer St Stamford, CT 06901",https://network.procore.com/p/bozzuto-stamford,August 2024,2,2,35666306,1,Owner Real Estate Developer,Residential,1.0
171,BOZZUTO CONSTRUCTION CO.,BOZZUTO CONSTRUCTION,Bozzuto,"Miami, FL",Miami,FL,"23 NE 17th Ter Miami, FL 33132",https://network.procore.com/p/bozzuto-miami,December 2023,2,1,125748595,1,Owner Real Estate Developer,"Commercial, Residential",1.0
171,BOZZUTO CONSTRUCTION CO.,BOZZUTO CONSTRUCTION,Bozzuto Construction Company,"Greenbelt, MD",Greenbelt,MD,"6406 Ivy Lane, Suite 700 Greenbelt, MD 20770",https://network.procore.com/p/bozzuto-construction-company-greenbelt,June 2014,,,,,General Contractor,"Commercial, Healthcare, Infrastructure, Residential",1.0
173,ANDERSON COLUMBIA CO. INC.,ANDERSON COLUMBIA,Anderson Columbia,"Robstown, TX",Robstown,TX,"3114 Co Rd 44 Robstown, TX 78380",https://network.procore.com/p/anderson-columbia-robstown,June 2024,2,2,20000000,1,General Contractor,Commercial,1.0
173,ANDERSON COLUMBIA CO. INC.,ANDERSON COLUMBIA,"ANDERSON COLUMBIA CO., INC.","Corpus Christi, TX",Corpus Christi,TX,"1402 Holly Rd Corpus Christi, TX 78417",https://network.procore.com/p/anderson-columbia-co-inc-corpus-christi,April 2022,11,7,59119583,1,General Contractor,"Commercial, Industrial and Energy, Infrastructure, Institutional",1.0
174,SAULSBURY,SAULSBURY,Saulsbury,"Bismarck, ND",Bismarck,ND,"1502 Grumman Ln Bismarck, ND 58504",https://network.procore.com/p/saulsbury-bismarck-1,November 2024,30,27,5007225,1,General Contractor,Industrial and Energy,1.0
174,SAULSBURY,SAULSBURY,"Saulsbury Industries, Inc.","Odessa, TX",Odessa,TX,"2951 E Interstate 20 Odessa, TX 79766",https://network.procore.com/p/saulsbury-industries-inc-odessa,July 2022,2,2,34658469,2,"Engineer, General Contractor",Industrial and Energy,1.0
176,KRAUS-ANDERSON,KRAUS-ANDERSON,Kraus-Anderson,"Madison, WI",Madison,WI,"151 E Wilson St Madison, WI 53703",https://network.procore.com/p/kraus-anderson-madison,February 2024,3,2,19162032,1,"Consultant, General Contractor","Commercial, Healthcare, Industrial and Energy, Institutional, Residential",1.0
176,KRAUS-ANDERSON,KRAUS-ANDERSON,Kraus-Anderson Construction Company,"Bismarck, ND",Bismarck,ND,"1815 Schafer St Suite 200 Bismarck, ND 58501",https://network.procore.com/p/kraus-anderson-construction-company-bismarck,April 2022,4,1,32500000,1,General Contractor,Commercial,1.0
176,KRAUS-ANDERSON,KRAUS-ANDERSON,Kraus-Anderson Construction Company,"Duluth, MN",Duluth,MN,"3716 Oneota St Duluth, MN 55807",https://network.procore.com/p/kraus-anderson-construction-company-duluth,February 2024,,,,,,,1.0
177,SPAWGLASS HOLDING,SPAWGLASS,SpawGlass,"Selma, TX",Selma,TX,"9331 Corporate Dr Selma, TX 78154",https://network.procore.com/p/spawglass-selma,August 2023,8,3,17145984,1,General Contractor,Commercial,1.0
177,SPAWGLASS HOLDING,SPAWGLASS,Spawglass,"Harlingen, TX",Harlingen,TX,"3008 TX-54 Spur Harlingen, TX 78552",https://network.procore.com/p/spawglass-harlingen,October 2023,88,13,5513811,1,General Contractor,"Commercial, Infrastructure, Institutional",1.0
177,SPAWGLASS HOLDING,SPAWGLASS,SpawGlass,"Corpus Christi, TX",Corpus Christi,TX,"2209 N Padre Island Dr Unit Y Corpus Christi, TX 78408",https://network.procore.com/p/spawglass-corpus-christi,March 2023,110,13,6036259,3,General Contractor,"Commercial, Healthcare, Industrial and Energy, Infrastructure, Institutional",1.0
177,SPAWGLASS HOLDING,SPAWGLASS,SpawGlass,"New Braunfels, TX",New Braunfels,TX,"615 Oxford Dr suite 101 New Braunfels, TX 78130",https://network.procore.com/p/spawglass-new-braunfels,July 2022,561,103,18535976,1,General Contractor,"Commercial, Healthcare, Industrial and Energy, Infrastructure, Institutional",1.0
177,SPAWGLASS HOLDING,SPAWGLASS,Spawglass,"San Antonio, TX",San Antonio,TX,"7580 Grissom Rd San Antonio, TX 78251",https://network.procore.com/p/spawglass-san-antonio,March 2023,3,2,,1,General Contractor,Commercial,1.0
178,UNITED ENGINEERS & CONSTRUCTORS INC.,UNITED ENGINEERS,"United Engineers & Constructors, Inc.","Mount Laurel Township, NJ",Mount Laurel Township,NJ,"305 Fellowship Rd Mount Laurel Township, NJ 08054",https://network.procore.com/p/united-engineers-and-constructors-inc-mount-laurel-township,January 2024,5,5,7000000,1,"Engineer, General Contractor, Specialty Contractor",Industrial and Energy,1.0
